<<<<<<< HEAD
Name,Kept
Molecule1011	-1.85	1
Molecule1012	-1.1	1
Molecule1013	-1.71	1
Molecule1014	-0.48	1
Molecule1015	-1.6	1
Molecule1016	-2.57	1
Molecule1017	-1.23	1
Molecule1018	-0.55	1
Molecule1019	0.31	1
Molecule1020	-0.74	1
Molecule1021	1.08	1
Molecule1022	-0.09	1
Molecule1023	-0.31	1
Molecule1024	-2.92	1
Molecule1025	-1.76	1
Molecule1026	-0.96	1
Molecule1027	0.61	1
Molecule1028	-0.91	1
Molecule1029	1.58	1
Molecule1030	0.96	1
Molecule1031	0.96	1
Molecule1032	0.1	1
Molecule1033	-0.35	1
Molecule1034	-1.67	1
Molecule1035	-0.8	1
Molecule1036	-3.3	1
Molecule1037	-2.62	1
Molecule1038	-1.92	1
Molecule1039	-1.47	1
Molecule1040	-0.66	1
Molecule1041	0.85	1
Molecule1042	-0.3	1
Molecule1043	-0.99	1
Molecule1044	0.97	1
Molecule1045	-3.78	1
Molecule1046	-2.24	1
Molecule1047	-2.09	1
Molecule1048	-4.8	1
Molecule1049	-4.63	1
Molecule1050	-1.58	1
Molecule1051	-0.98	1
Molecule1052	-2.37	1
Molecule1053	-2.17	1
Molecule1054	-1.3	1
Molecule1055	-1.91	1
Molecule1056	-1.03	1
Molecule1057	-3.51	1
Molecule1058	-0.68	1
Molecule1059	-3.59	1
Molecule1060	-3.3	1
Molecule1061	-2.56	1
Molecule1062	-1.92	1
Molecule1063	-1.33	1
Molecule1064	-3.15	1
Molecule1065	-3.01	1
Molecule1066	-2.36	1
Molecule1067	-4.11	1
Molecule1068	-0.5	1
Molecule1069	-3.24	1
Molecule1070	-1.22	1
Molecule1071	-0.95	1
Molecule1072	-1.44	1
Molecule1073	-0.46	1
Molecule1074	-4.7	1
Molecule1075	-3.27	1
Molecule1076	-1.7	1
Molecule1077	-3.02	1
Molecule1078	-1.83	1
Molecule1079	-1.51	1
Molecule1080	-1.68	1
Molecule1081	-5.15	1
Molecule1082	-2.88	1
Molecule1083	-1.28	1
Molecule1084	1.13	1
Molecule1085	-2.8	1
Molecule1086	-3.28	1
Molecule1087	-1.57	1
Molecule1088	-2.86	1
Molecule1089	-2.05	1
Molecule1090	-4.24	1
Molecule1091	-2.58	1
Molecule1092	-1.8	1
Molecule1093	-1.8	1
Molecule1094	-2.08	1
Molecule1095	-2.48	1
Molecule1096	-0.42	1
Molecule1097	-2.27	1
Molecule1098	-0.9	1
Molecule1099	0.07	1
Molecule1100	1.34	1
Molecule1101	0.01	1
Molecule1102	-2.33	1
Molecule1103	-2.92	1
Molecule1104	-2.46	1
Molecule1105	-0.74	1
Molecule1106	-3.04	1
Molecule1107	1.12	1
Molecule1108	-0.2	1
Molecule1109	-3.75	1
Molecule1110	-0.96	1
Molecule1111	-0.85	1
Molecule1112	-4.45	1
Molecule1113	-4.45	1
Molecule1114	-1.84	1
Molecule1115	-4.6	1
Molecule1116	-2.4	1
Molecule1117	-2.93	1
Molecule1118	-3.66	1
Molecule1119	-4.31	1
Molecule1120	-1.89	1
Molecule1121	-2.84	1
Molecule1122	-3.66	1
Molecule1123	-3.89	1
Molecule1124	-3.89	1
Molecule1125	-5.31	1
Molecule1126	-1.64	1
Molecule1127	-3.85	1
Molecule1128	-4.42	1
Molecule1129	-3.09	1
Molecule1130	-0.27	1
Molecule1131	-2.94	1
Molecule1132	-7.32	1
Molecule1133	-7.32	1
Molecule1134	-2.9	1
Molecule1135	-1.39	1
Molecule1136	-0.41	1
Molecule1137	0.79	1
Molecule1138	0.64	1
Molecule1139	-0.1	1
Molecule1140	-0.48	1
Molecule1141	0.64	1
Molecule1142	-1.89	1
Molecule1143	-2.7	1
Molecule1144	-1.9	1
Molecule1145	1.07	1
Molecule1146	0.56	1
Molecule1147	-0.03	1
Molecule1148	1.05	1
Molecule1149	-1.63	1
Molecule1150	-1.6	1
Molecule1151	-0.59	1
Molecule1152	-3.62	1
Molecule1153	0.11	1
Molecule1154	-6.01	1
Molecule1155	-4.08	1
Molecule1156	-5.29	1
Molecule1157	-0.82	1
Molecule1158	-0.74	1
Molecule1159	-0.85	1
Molecule1160	-0.24	1
Molecule1161	0.74	1
Molecule1162	0.39	1
Molecule1163	-3.57	1
Molecule1164	-3.08	1
Molecule1165	-1.99	1
Molecule1166	-5.19	1
Molecule1167	-1.85	1
Molecule1168	-3.48	1
Molecule1169	-3.69	1
Molecule1170	-5.28	1
Molecule1171	-5.35	1
Molecule1172	-3.48	1
Molecule1173	-6.7	1
Molecule1174	-4.79	1
Molecule1175	-1.72	1
Molecule1176	-1.06	1
Molecule1177	-5.27	1
Molecule1178	-4.43	1
Molecule1179	-0.6	1
Molecule1180	-1.87	1
Molecule1181	-2.06	1
Molecule1182	-4.11	1
Molecule1183	-4.85	1
Molecule1184	-0.94	1
Molecule1185	-2.18	1
Molecule1186	-2.49	1
Molecule1187	-3.96	1
Molecule1188	-3.15	1
Molecule1189	-2.85	1
Molecule1190	-0.99	1
Molecule1191	-3.03	1
Molecule1192	-5.37	1
Molecule1193	-5.18	1
Molecule1194	-4.46	1
Molecule1195	-1.67	1
Molecule1196	-3.12	1
Molecule1197	-1.63	1
Molecule1198	-0.72	1
Molecule1199	-3.31	1
Molecule1200	-2.58	1
Molecule1201	-2.05	1
Molecule1202	-1.42	1
Molecule1203	-2.59	1
Molecule1204	-1.56	1
Molecule1205	-0.8	1
Molecule1206	-5.19	1
Molecule1207	-5.19	1
Molecule1208	-1.3	1
Molecule1209	-0.83	1
Molecule1210	-0.19	1
Molecule1211	-0.83	1
Molecule1212	-1.33	1
Molecule1213	-1.83	1
Molecule1214	-0.28	1
Molecule1215	0.52	1
Molecule1216	-1.6	1
Molecule1217	-1.42	1
Molecule1218	0.22	1
Molecule1219	-1.28	1
Molecule1220	-0.24	1
Molecule1221	-0.88	1
Molecule1222	-0.67	1
Molecule1223	-0.12	1
Molecule1224	-1.3	1
Molecule1225	-5.24	1
Molecule1226	-8.6	1
Molecule1227	-5.11	1
Molecule1228	-6.14	1
Molecule1229	-2.46	1
Molecule1230	-6.64	1
Molecule1231	-1.28	1
Molecule1232	-1.89	1
Molecule1233	-1.85	1
Molecule1234	-0.99	1
Molecule1235	-1.37	1
Molecule1236	-5.64	1
Molecule1237	-4.4	1
Molecule1238	-2.72	1
Molecule1239	-3.48	1
Molecule1240	-3.9	1
Molecule1241	-1.24	1
Molecule1242	-1.62	1
Molecule1243	-0.66	1
Molecule1244	-0.39	1
Molecule1245	-0.49	1
Molecule1246	-1.78	1
Molecule1247	-2.67	1
Molecule1248	-1.92	1
Molecule1249	-0.82	1
Molecule1250	-0.72	1
Molecule1251	-1.52	1
Molecule1252	-3.16	1
Molecule1253	-1.92	1
Molecule1254	-0.77	1
Molecule1255	-0.71	1
Molecule1256	-0.42	1
Molecule1257	-2.33	1
Molecule1258	-0.09	1
Molecule1259	-0.85	1
Molecule1260	0.15	1
Molecule1261	-2.35	1
Molecule1262	-2.35	1
Molecule1263	-2.32	1
Molecule1264	-4.1	1
Molecule1265	-3.8	1
Molecule1266	-3.39	1
Molecule1267	-2.71	1
Molecule1268	-2.31	1
Molecule1269	-1.75	1
Molecule1270	-1.28	1
Molecule1271	-0.96	1
Molecule1272	-0.66	1
Molecule1273	-0.82	1
Molecule1274	-0.04	1
Molecule1275	-0.74	1
Molecule1276	-3	1
Molecule1277	-3	1
Molecule1278	-6.96	1
Molecule1279	-3.13	1
Molecule1280	-1.01	1
Molecule1281	-4.66	1
Molecule1282	-1.21	1
Molecule1283	-1.21	1
Molecule1284	-4.63	1
Molecule1285	-1.1	1
Molecule1286	0.48	1
Molecule1287	-1.92	1
Molecule1288	-1.56	1
Molecule1289	-2.05	1
Molecule1290	-1.96	1
Molecule1291	-4.16	1
Molecule1292	-2.92	1
Molecule1293	-1.49	1
Molecule1294	-3.13	1
Molecule1295	-3.13	1
Molecule1296	-2.41	1
Molecule1297	-1.85	1
Molecule1298	0.58	1
Molecule1299	-1.66	1
Molecule1300	-2.34	1
Molecule1301	-1.24	1
Molecule1302	-1.78	1
Molecule1303	-1.85	1
Molecule1304	-1.2	1
Molecule1305	-0.8	1
Molecule1306	-4.69	1
Molecule1307	-4.63	1
Molecule1308	-3.38	1
Molecule1309	-3.39	1
Molecule1310	-2	1
Molecule1311	-1.36	1
Molecule1312	-0.82	1
Molecule1313	-0.14	1
Molecule1314	0.52	1
Molecule1315	-0.22	1
Molecule1316	-1.19	1
Molecule1317	-3.17	1
Molecule1318	-2.36	1
Molecule1319	-1.7	1
Molecule1320	-1.3	1
Molecule1321	-0.85	1
Molecule1322	-0.01	1
Molecule1323	0.58	1
Molecule1324	-0.6	1
Molecule1325	-1.34	1
Molecule1326	-0.55	1
Molecule1327	-0.06	1
Molecule1328	-1.1	1
Molecule1329	-0.63	1
Molecule1330	-0.55	1
Molecule1331	0.57	1
Molecule1332	-2.13	1
Molecule1333	-1.52	1
Molecule1334	0.32	1
Molecule1335	-2.06	1
Molecule1336	0.32	1
Molecule1337	-2.46	1
Molecule1338	-0.43	1
Molecule1339	-2.92	1
Molecule1340	-4.73	1
Molecule1341	-2.78	1
Molecule1342	-2.22	1
Molecule1343	-4	1
Molecule1344	-3.11	1
Molecule1345	-5.66	1
Molecule1346	-3.99	1
Molecule1347	-4.71	1
Molecule1348	-5.51	1
Molecule1349	-4.3	1
Molecule1350	-2.97	1
Molecule1351	-4.57	1
Molecule1352	-4.3	1
Molecule1353	-4.58	1
Molecule1354	-4.37	1
Molecule1355	-3.21	1
Molecule1356	-2.99	1
Molecule1357	-4.57	1
Molecule1358	-1.43	1
Molecule1359	-2.05	1
Molecule1360	-1.16	1
Molecule1361	-1.19	1
Molecule1362	-1.54	1
Molecule1363	-2.22	1
Molecule1364	-2.08	1
Molecule1365	-2.59	1
Molecule1366	-1.31	1
Molecule1367	-2.39	1
Molecule1368	-1.36	1
Molecule1369	-0.62	1
Molecule1370	-0.86	1
Molecule1371	-1.82	1
Molecule1372	0.62	1
Molecule1373	-5.24	1
Molecule1374	-5.28	1
Molecule1375	-3.96	1
Molecule1376	-1.99	1
Molecule1377	-2.28	1
Molecule1378	-1.41	1
Molecule1379	-1.4	1
Molecule1380	-0.68	1
Molecule1381	0.81	1
Molecule1382	-3.48	1
Molecule1383	-2.82	1
Molecule1384	-2.41	1
Molecule1385	-0.7	1
Molecule1386	-4.95	1
Molecule1387	-4.43	1
Molecule1388	-0.96	1
Molecule1389	-1.41	1
Molecule1390	-4.07	1
Molecule1391	-4.35	1
Molecule1392	-4.95	1
Molecule1393	-0.17	1
Molecule1394	0	1
Molecule1395	-1.73	1
Molecule1396	-2.32	1
Molecule1397	-4.02	1
Molecule1398	-4.74	1
Molecule1399	-3.37	1
Molecule1400	-3.95	1
Molecule1401	-4.35	1
Molecule1402	-4.84	1
Molecule1403	-4.95	1
Molecule1404	-3.59	1
Molecule1405	-3.82	1
Molecule1406	-4.35	1
Molecule1407	-3.64	1
Molecule1408	-3.24	1
Molecule1409	-3.85	1
Molecule1410	-4.16	1
Molecule1411	-4.12	1
Molecule1412	-4.65	1
Molecule1413	-0.44	1
Molecule1414	-0.88	1
Molecule1415	-1.29	1
Molecule1416	-0.88	1
Molecule1417	-2.53	1
Molecule1418	-2.47	1
Molecule1419	-0.17	1
Molecule1420	0.35	1
Molecule1421	-2.21	1
Molecule1422	-1.27	1
Molecule1423	-0.72	1
Molecule1424	-1.72	1
Molecule1425	-1.6	1
Molecule1426	-1.08	1
Molecule1427	-1	1
Molecule1428	-0.49	1
Molecule1429	-1.99	1
Molecule1430	-0.85	1
Molecule1431	-0.38	1
Molecule1432	0.08	1
Molecule1433	-0.92	1
Molecule1434	0.51	1
Molecule1435	-0.89	1
Molecule1436	-0.85	1
Molecule1437	-0.41	1
Molecule1438	-0.29	1
Molecule1439	-1.2	1
Molecule1440	-0.4	1
Molecule1441	-1.52	1
Molecule1442	-1.04	1
Molecule1443	-0.4	1
Molecule1444	-0.74	1
Molecule1445	-0.5	1
Molecule1446	-1.38	1
Molecule1447	-1.55	1
Molecule1448	-8.4	1
Molecule1449	-7.26	1
Molecule1450	-6.35	1
Molecule1451	-6.05	1
Molecule1452	-4.67	1
Molecule1453	-3.63	1
Molecule1454	-3.01	1
Molecule1455	-2.39	1
Molecule1456	-1.81	1
Molecule1457	-1.24	1
Molecule1458	-0.6	1
Molecule1459	0	1
Molecule1460	-0.15	1
Molecule1461	-1.14	1
Molecule1462	0.62	1
Molecule1463	-0.72	1
Molecule1464	-0.52	1
Molecule1465	1.1	1
Molecule1466	-0.93	1
Molecule1467	-2.11	1
Molecule1468	-1.11	1
Molecule1469	-1.17	1
Molecule1470	-0.47	1
Molecule1471	-1.6	1
Molecule1472	0.04	1
Molecule1473	-0.39	1
Molecule1474	-2.46	1
Molecule1475	-3.75	1
Molecule1476	1.57	1
Molecule1477	-2.55	1
Molecule1478	-2.85	1
Molecule1479	-1.15	1
Molecule1480	-0.62	1
Molecule1481	-2.52	1
Molecule1482	-2.94	1
Molecule1483	-2.74	1
Molecule1484	-2.09	1
Molecule1485	-1.98	1
Molecule1486	-1.55	1
Molecule1487	-1.47	1
Molecule1488	-0.89	1
Molecule1489	-1.4	1
Molecule1490	-0.8	1
Molecule1491	-0.29	1
Molecule1492	-0.59	1
Molecule1493	-1.38	1
Molecule1494	-0.24	1
Molecule1495	0.43	1
Molecule1496	-0.8	1
Molecule1497	1.12	1
Molecule1498	-0.92	1
Molecule1499	0.43	1
Molecule1500	-1.72	1
Molecule1501	-0.72	1
Molecule1502	-0.54	1
Molecule1503	-0.7	1
Molecule1504	-0.2	1
Molecule1505	-1.22	1
Molecule1506	-1.93	1
Molecule1507	0.7	1
Molecule1508	1.09	1
Molecule1509	-3.8	1
Molecule1510	-1.42	1
Molecule1511	-2.28	1
Molecule1512	-2.06	1
Molecule1513	-2.11	1
Molecule1514	-2.14	1
Molecule1515	-2.6	1
Molecule1516	-1.55	1
Molecule1517	-1.45	1
Molecule1518	-0.29	1
Molecule1519	-2.06	1
Molecule1520	0.01	1
Molecule1521	-2.65	1
Molecule1522	-0.89	1
Molecule1523	-1.41	1
Molecule1524	-5.68	1
Molecule1525	-6.81	1
Molecule1526	-4.31	1
Molecule1527	-5.33	1
Molecule1528	-4.62	1
Molecule1529	-3.55	1
Molecule1530	-3.44	1
Molecule1531	-3.4	1
Molecule1532	-2.75	1
Molecule1533	-1.89	1
Molecule1534	-2.3	1
Molecule1535	-1.06	1
Molecule1536	-0.82	1
Molecule1537	1	1
Molecule1538	-0.19	1
Molecule1539	-5.06	1
Molecule1540	-0.2	1
Molecule1541	1.22	1
Molecule1542	-3.22	1
Molecule1543	-1.86	1
Molecule1544	-0.81	1
Molecule1545	-3.7	1
Molecule1546	-3.99	1
Molecule1547	0.28	1
Molecule1548	-2.48	1
Molecule1549	-1.77	1
Molecule1550	-2.48	1
Molecule1551	-1.77	1
Molecule1552	0.38	1
Molecule1553	-6.7	1
Molecule1554	-6.01	1
Molecule1555	0.43	1
Molecule1556	0.65	1
Molecule1557	-4.38	1
Molecule1558	-3.94	1
Molecule1559	-3.98	1
Molecule1560	-4.22	1
Molecule1561	-4.74	1
Molecule1562	-4.3	1
Molecule1563	-4.26	1
Molecule1564	-5.41	1
Molecule1565	-2.07	1
Molecule1566	-3.71	1
Molecule1567	-2.59	1
Molecule1568	-2.64	1
Molecule1569	-3.14	1
Molecule1570	-2.43	1
Molecule1571	-1.77	1
Molecule1572	-2.13	1
Molecule1573	-2.39	1
Molecule1574	-1.47	1
Molecule1575	-1.45	1
Molecule1576	-1.5	1
Molecule1577	-3.68	1
Molecule1578	-4.87	1
Molecule1579	-3.18	1
Molecule1580	-0.36	1
Molecule1581	-1.88	1
Molecule1582	-2.68	1
Molecule1583	-4.16	1
Molecule1584	-1.64	1
Molecule1585	-6.24	1
Molecule1586	-4.28	1
Molecule1587	-4.71	1
Molecule1588	-4.63	1
Molecule1589	-2.36	1
Molecule1590	-2.71	1
Molecule1591	-3.36	1
Molecule1592	-3.46	1
Molecule1593	-0.71	1
Molecule1594	-2.77	1
Molecule1595	-2.26	1
Molecule1596	-2.15	1
Molecule1597	-2.43	1
Molecule1598	-3.93	1
Molecule1599	-2.58	1
Molecule1600	-3.35	1
Molecule1601	-0.42	1
Molecule1602	-1.35	1
Molecule1603	-1.35	1
Molecule1604	-2.09	1
Molecule1605	-1.34	1
Molecule1606	-3.4	1
Molecule1607	-3.68	1
Molecule1608	-1.62	1
Molecule1609	-4.57	1
Molecule1610	-2.39	1
Molecule1611	-1.55	1
Molecule1612	-1.76	1
Molecule1613	-1.55	1
Molecule1614	-2.36	1
Molecule1615	-2.68	1
Molecule1616	-2.93	1
Molecule1617	-4	1
Molecule1618	-3.04	1
Molecule1619	-4.1	1
Molecule1620	-2.25	1
Molecule1621	-0.45	1
Molecule1622	0.11	1
Molecule1623	-2.24	1
Molecule1624	-4.6	1
Molecule1625	0.32	1
Molecule1626	-1.77	1
Molecule1627	-1.46	1
Molecule1628	-2.12	1
Molecule1629	-2.71	1
Molecule1630	-2.77	1
Molecule1631	-2.45	1
Molecule1632	-2.26	1
Molecule1633	-2.43	1
Molecule1634	-2.36	1
Molecule1635	-2.27	1
Molecule1636	-0.13	1
Molecule1637	-2.18	1
Molecule1638	-0.6	1
Molecule1639	-4.71	1
Molecule1640	-5.59	0
Molecule1641	-1.98	1
Molecule1642	-2.3	1
Molecule1643	-3.59	1
Molecule1644	-2.82	1
Molecule1645	0.04	1
Molecule1646	-3.59	1
Molecule1647	-4.16	1
Molecule1648	-2.02	1
Molecule1649	-1.74	1
Molecule1650	-1.36	1
Molecule1651	-1.61	1
Molecule1652	-1.56	1
Molecule1653	-3.81	1
Molecule1654	-2.36	1
Molecule1655	-1.83	1
Molecule1656	-2.85	1
Molecule1657	-2.27	1
Molecule1658	-2.44	1
Molecule1659	-2.82	1
Molecule1660	-2.58	1
Molecule1661	-2.7	1
Molecule1662	-3.51	1
Molecule1663	-3.7	1
Molecule1664	-2.24	1
Molecule1665	-2.54	1
Molecule1666	-2.96	1
Molecule1667	-3.28	1
Molecule1668	-2.32	1
Molecule1669	-2.62	1
Molecule1670	-2.91	1
Molecule1671	-2.43	1
Molecule1672	-3.74	1
Molecule1673	-1.94	1
Molecule1674	-2.41	1
Molecule1675	-4.2	1
Molecule1676	-1.99	1
Molecule1677	-1.23	1
Molecule1678	-4.21	1
Molecule1679	-2.06	1
Molecule1680	-3.39	1
Molecule1681	-2.18	1
Molecule1682	-3.05	1
Molecule1683	-3.68	1
Molecule1684	-1.66	1
Molecule1685	-3.42	1
Molecule1686	-0.83	1
Molecule1687	-3.35	1
Molecule1688	-3.41	1
Molecule1689	-4.19	1
Molecule1690	-3.64	1
Molecule1691	0.54	1
Molecule1692	-4.86	1
Molecule1693	1.14	1
Molecule1694	-5.14	1
Molecule1695	-4.15	1
Molecule1696	-4.23	1
Molecule1697	-2.52	1
Molecule1698	-4.76	1
Molecule1699	-4.11	1
Molecule1700	-5.54	1
Molecule1701	-3.09	1
Molecule1702	-2	1
Molecule1703	-4.1	1
Molecule1704	-3.37	1
Molecule1705	-2.42	1
Molecule1706	-1.44	1
Molecule1707	-4.86	1
Molecule1708	-3.9	1
>>>>>>> e07b0708d708c3ba1fc1c5c2123bee363b2657a3
