"ID","SMILES","OBSERVED","PREDICTED","fold"
"4514883","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CC[N+](C)(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O",13,40.4091406764158,"Fold3.Rep1"
"4514885","[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O",95,55.3403673313032,"Fold3.Rep1"
"4515036","CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12",60,84.7471560889405,"Fold3.Rep1"
"4534998","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O",60,61.3360262054555,"Fold3.Rep1"
"4575384","CC(C)(C)S(=O)(=O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1CCCCC1)[C@H](O)[C@H](O)C1CC1",83,83.5698670113566,"Fold3.Rep1"
"4586395","CO\N=C(/C(=O)N[C@@H]1C(=O)N2[C@]1([H])SCC(C[N+]1(C)CCCC1)=C2C([O-])=O)C1=CSC(N)=N1",20,41.2874303203918,"Fold3.Rep1"
"45864","OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O",5,22.5275918103141,"Fold3.Rep1"
"4587145","[O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1",10,58.1154573930199,"Fold3.Rep1"
"4724","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1",97,64.5636228796985,"Fold3.Rep1"
"4737","CCCNC(C)C(=O)NC1=CC=CC=C1C",98,64.5518077232237,"Fold3.Rep1"
"4740","CCC1(C(=O)NCNC1=O)C1=CC=CC=C1",70,61.6037406362368,"Fold3.Rep1"
"4777","CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12",90,66.7107535504255,"Fold3.Rep1"
"4777171","OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O",99,94.2425317654564,"Fold3.Rep1"
"4897171","O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O",99,92.794487657748,"Fold3.Rep1"
"4916","CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1",40,71.1905555584,"Fold3.Rep1"
"49179","[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC",95,95.0530987267472,"Fold3.Rep1"
"4942363","COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1",99.9,105.343462271824,"Fold3.Rep1"
"4948999","CCCCCCOC(=O)N=C(N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=CC=CC=N3)N2C)C=C1",35,86.3732992337677,"Fold3.Rep1"
"4953153","CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4",99,100.077237382586,"Fold3.Rep1"
"49927","CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1",99.8,80.0936263526779,"Fold3.Rep1"
"5138","CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1",70,62.7231437425268,"Fold3.Rep1"
"5149","O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1",99,94.5880125506573,"Fold3.Rep1"
"515264","CS(O)(=O)=O.[H][C@@]12CCCN1C(=O)[C@H](C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C",99,79.8216701493564,"Fold3.Rep1"
"5159","CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O",93,102.920070140529,"Fold3.Rep1"
"5166","CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1",20,103.818522520069,"Fold3.Rep1"
"5186","COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1",20,38.8966365506077,"Fold3.Rep1"
"5208","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1",92,54.7413165524096,"Fold3.Rep1"
"5293751","CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1",94,85.7875430127512,"Fold3.Rep1"
"5355","CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl",90.1,84.7532908782217,"Fold3.Rep1"
"5382","CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12",96,86.0745740745767,"Fold3.Rep1"
"5389","CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O",99,107.796708479124,"Fold3.Rep1"
"53916","COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1",55,44.7929149763674,"Fold3.Rep1"
"54632","[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl",98,94.6859739646021,"Fold3.Rep1"
"54636","NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1",6,31.876215934342,"Fold3.Rep1"
"54661","CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1",96,104.433776728702,"Fold3.Rep1"
"54673","COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C",99,86.0492312305542,"Fold3.Rep1"
"54753","NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F",10,24.7215090980246,"Fold3.Rep1"
"54771","CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C",96.3,92.1735715844736,"Fold3.Rep1"
"54783","CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1",98,85.3899450124898,"Fold3.Rep1"
"54803","CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC",70,63.3984850855548,"Fold3.Rep1"
"54844","CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12",25,54.6314594514609,"Fold3.Rep1"
"5517","CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N",60,64.1333372347429,"Fold3.Rep1"
"5530","CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1",92,76.4911487900701,"Fold3.Rep1"
"5541","[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",70,81.3408681498036,"Fold3.Rep1"
"5660","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",95,80.9121031062504,"Fold3.Rep1"
"5758","[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC",75,74.6458970096757,"Fold3.Rep1"
"57721","CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O",2,14.2430869852553,"Fold3.Rep1"
"5783","[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23",50,77.0515148662475,"Fold3.Rep1"
"580857","CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1",65,98.6625507680642,"Fold3.Rep1"
"5834","NCCS",52,42.8970386157197,"Fold3.Rep1"
"58540","CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1",42,54.894282636592,"Fold3.Rep1"
"5959","ClCCN(CCCl)C1=CNC(=O)NC1=O",5,47.811416386891,"Fold3.Rep1"
"61881","CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12",98,95.361651932083,"Fold3.Rep1"
"6578","CN1C(=O)CC(C1=O)C1=CC=CC=C1",21,49.7191575488125,"Fold3.Rep1"
"74139","CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C",99,112.015605346333,"Fold3.Rep1"
"7455","NCCC1=CC=NN1",99,-11.1129481517515,"Fold3.Rep1"
"82418","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O",50,89.9230579290702,"Fold3.Rep1"
"8499830","[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C",75,57.4493324189068,"Fold3.Rep1"
"9881833","CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1",97.4,79.4562343057333,"Fold3.Rep1"
"Cefaclor","[H][C@]12SCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O",23.5,50.935682315867,"Fold3.Rep1"
"10128588","OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1",95,87.4940265628284,"Fold4.Rep1"
"1017","NC(=O)C1=NC=CN=C1",10,3.72735890065401,"Fold4.Rep1"
"10203511","[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC",50,80.9454913393877,"Fold4.Rep1"
"10455","C[N+](C)(C)C[C@H](O)CC([O-])=O",0,49.0274558856097,"Fold4.Rep1"
"110209","CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O",92,88.4559718728682,"Fold4.Rep1"
"116245","CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1",90,73.0556053741368,"Fold4.Rep1"
"12574","CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C",90,88.1286917715096,"Fold4.Rep1"
"1265982","CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12",98,94.6876704727772,"Fold4.Rep1"
"130578","NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1",72,54.4769899000826,"Fold4.Rep1"
"133236","CC1=CC(CC(O)=O)=C(NC2=C(F)C=CC=C2Cl)C=C1",98,92.7883571098874,"Fold4.Rep1"
"153165","CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C",94,78.220641775267,"Fold4.Rep1"
"154044","COCCOC1=C(OCCOC)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1",93,94.6643941260821,"Fold4.Rep1"
"1664","NC1=CC=NC=C1",2,24.6564554011851,"Fold4.Rep1"
"180996","CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2",98,84.8916462396616,"Fold4.Rep1"
"2075","CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12",95,91.0540105608953,"Fold4.Rep1"
"2085","ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1",90,88.4984988842071,"Fold4.Rep1"
"21167997","[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O",88,61.3290707565186,"Fold4.Rep1"
"2157","CC(=O)OC1=CC=CC=C1C(O)=O",99.5,61.4586129538196,"Fold4.Rep1"
"2197","NCC(CC(O)=O)C1=CC=C(Cl)C=C1",30,65.6424283266414,"Fold4.Rep1"
"2225","NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F",96,75.5250676933211,"Fold4.Rep1"
"22498","NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1",4,-3.16006275301675,"Fold4.Rep1"
"2272523","CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O",15,35.5422002986398,"Fold4.Rep1"
"2347","BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1",70,91.2152767572654,"Fold4.Rep1"
"2457","NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12",76,54.348084272232,"Fold4.Rep1"
"25453","[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1",84,74.8497826870884,"Fold4.Rep1"
"2647","CC1=CC(=O)N(O)C(=C1)C1CCCCC1",96,29.0185019072506,"Fold4.Rep1"
"2667","CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC",97.5,79.2889528705609,"Fold4.Rep1"
"2669","CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1",80,76.0406743115173,"Fold4.Rep1"
"2687","CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O",90,80.2098577856104,"Fold4.Rep1"
"2700","[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1",85,79.8414606295585,"Fold4.Rep1"
"2701","ClC1=CC=CC(Cl)=C1NC1=NCCN1",40,84.2507395785668,"Fold4.Rep1"
"2709","CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl",99,95.9783546178221,"Fold4.Rep1"
"2849","NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1",90,62.468954721652,"Fold4.Rep1"
"28858","[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C",93,94.2276874106215,"Fold4.Rep1"
"2930","NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O",55,51.434350031368,"Fold4.Rep1"
"2992","CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1",99,91.769444374652,"Fold4.Rep1"
"3009","CCCC(CCC)C(O)=O",90,52.9616864258825,"Fold4.Rep1"
"30971","C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1",56,60.8633196709158,"Fold4.Rep1"
"3146","ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1",93,75.3904120720961,"Fold4.Rep1"
"3164","CC[C@@H](CO)NCCN[C@@H](CC)CO",30,14.7823226018014,"Fold4.Rep1"
"3248","OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1",12,46.4648857237313,"Fold4.Rep1"
"3249","NC1=C(F)C=NC(=O)N1",30,39.0930872476631,"Fold4.Rep1"
"3277","CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1",99,84.9082633184471,"Fold4.Rep1"
"3287","COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F",80,67.7076290854105,"Fold4.Rep1"
"33510","[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O",97,70.6916600685737,"Fold4.Rep1"
"3357","CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O",99.5,92.6224251557243,"Fold4.Rep1"
"3521","NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F",74,71.5265635672155,"Fold4.Rep1"
"35815","CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2",30,48.2770556980084,"Fold4.Rep1"
"3734","CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1",50,76.1163213036242,"Fold4.Rep1"
"37756","[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O",50,47.6933803640445,"Fold4.Rep1"
"38088","CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C2=C(C1)C(O)=C1C(=O)C3=C(C(=O)C1=C2O)C(OC)=CC=C3",99,76.0050116687701,"Fold4.Rep1"
"3892","CNC1(C)C2CCC(C2)C1(C)C",40,53.8209101238166,"Fold4.Rep1"
"389405","N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O",99.5,10.1254792965202,"Fold4.Rep1"
"390053","[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1",30,79.0809585792821,"Fold4.Rep1"
"391964","Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1",99.5,74.4591137904285,"Fold4.Rep1"
"392060","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O",96,43.4957813652151,"Fold4.Rep1"
"3958","CN1N=C(S\C1=N/C(C)=O)S(N)(=O)=O",55,46.4389217403141,"Fold4.Rep1"
"401748","[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O",75,69.2809646870155,"Fold4.Rep1"
"4026","CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O",70,71.5277286099058,"Fold4.Rep1"
"4027","COCCC1=CC=C(OCC(O)CNC(C)C)C=C1",12,53.2048904810507,"Fold4.Rep1"
"4047","CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12",97,81.306183103798,"Fold4.Rep1"
"4087","ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1",50,48.9960075174713,"Fold4.Rep1"
"4319","COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1",95,89.7258292143683,"Fold4.Rep1"
"4343","COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C",99,95.9140850676115,"Fold4.Rep1"
"4351","CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC",99,89.4856280060359,"Fold4.Rep1"
"4380","CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1",13,40.2248971214398,"Fold4.Rep1"
"4444353","CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C",65,89.4481107297007,"Fold4.Rep1"
"4444513","CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)C1=O",77,72.7469289278559,"Fold4.Rep1"
"4471557","C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F",97,72.5804275317833,"Fold4.Rep1"
"4486264","CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C",95,67.8186057899673,"Fold4.Rep1"
"4510228","[O-][N+](=O)C1=CC=C(O1)\C=N/N1CC(=O)NC1=O",60,61.1962489023329,"Fold4.Rep1"
"4514933","NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O",0,42.6652796798689,"Fold4.Rep1"
"4534966","COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2",99.9,91.4785767460433,"Fold4.Rep1"
"4561","NC1=NC(=O)C(O1)C1=CC=CC=C1",50,43.6717725234574,"Fold4.Rep1"
"4576478","O=C(O)[C@@H](N[C@@H]2C(=O)N(c1ccccc1CC2)CC(=O)O)CCc3ccccc3",95,62.0354016055772,"Fold4.Rep1"
"4589156","CC(C)C[C@H](CN)CC(O)=O",0,43.1879022860655,"Fold4.Rep1"
"4599","CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1",33,75.2920870905215,"Fold4.Rep1"
"46291","CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1",30,51.0661144929614,"Fold4.Rep1"
"4662","CC(C)NCC(O)COC1=CC=CC2=C1C=CN2",40,47.3790574436909,"Fold4.Rep1"
"4742","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",85,59.5057995940016,"Fold4.Rep1"
"4748","CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1",99,84.725534300579,"Fold4.Rep1"
"4758","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",93,85.1237974546266,"Fold4.Rep1"
"4763","CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1",97,81.2482524159052,"Fold4.Rep1"
"4883445","CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21",85,88.3402800405259,"Fold4.Rep1"
"4911","CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1",87,89.2775678022528,"Fold4.Rep1"
"4947911","CC#CCC(C)C(O)\C=C\C1C(O)CC2C\C(CC12)=C\CCCC(=O)OCC(=O)C1=CC=CC=C1",60,94.3927142115721,"Fold4.Rep1"
"5021","CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1",97,75.3222238514291,"Fold4.Rep1"
"5055","OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O",24,47.1057417061227,"Fold4.Rep1"
"5253","CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1",95,77.8672529003309,"Fold4.Rep1"
"5287","ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1",30,75.2186062209644,"Fold4.Rep1"
"5291705","[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/O)\C1=CSC(N)=N1)C(O)=O",70,43.7269895741239,"Fold4.Rep1"
"5332","ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1",95,79.5557279777695,"Fold4.Rep1"
"5337","CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O",95,96.6248876953526,"Fold4.Rep1"
"54278","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C",90,75.8584835794818,"Fold4.Rep1"
"54705","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O",35,78.7166157047113,"Fold4.Rep1"
"54790","ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl",99,101.813011245206,"Fold4.Rep1"
"54812","NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1",36,2.99904457924799,"Fold4.Rep1"
"54825","CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(OC(=O)N1CCC(CC1)N1CCCCC1)C=C2",68,93.0324918840141,"Fold4.Rep1"
"54833","CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O",96,96.3745727160729,"Fold4.Rep1"
"54842","[H][C@]1(OC(=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO",9,52.6781536700354,"Fold4.Rep1"
"54859","NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1",4,7.42417687252414,"Fold4.Rep1"
"5515","COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C",99,107.048453779969,"Fold4.Rep1"
"570892","[H][C@@]1(O[C@]([H])([C@H](NC(=O)C2C[C@@H](CCC)CN2C)[C@@H](C)O)[C@H](O)[C@H](O)[C@H]1O)SC",75,65.5758338240138,"Fold4.Rep1"
"57715","FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1",99.75,75.644734748561,"Fold4.Rep1"
"5773","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",99,65.8929785607109,"Fold4.Rep1"
"580858","[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12",80,82.5663268265214,"Fold4.Rep1"
"5815","NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1",70,43.5649910353245,"Fold4.Rep1"
"58531","C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1",58,65.9679957754672,"Fold4.Rep1"
"58539","CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)=C(O)O1",99.9,87.6440456689334,"Fold4.Rep1"
